S01: 10033,-652,-14696,-1359,-1399,-1301,-103,105,149.
S01: 10103,3678,-13996,-111,-57,306,-71,65,181.
S01: 14641,6,-19252,1,2273,1687,-63,73,159.
S01: 5997,-2906,-15451,606,63,578,-95,41,157.
S01: 5803,-3274,-11297,1741,253,1531,-39,-7,173.
S01: 12821,-4909,-17645,1224,280,965,-87,-7,165.
S01: 6208,-6960,-10323,1720,1251,811,-87,25,179.
S01: 17301,-7381,-18305,1555,677,-517,-55,41,169.
S01: 11323,-8136,-6604,947,775,454,-71,97,143.
S01: 11161,-9318,-11289,-9,-377,-30,-127,145,121.
S01: 17076,-5535,-12598,252,675,1279,-55,145,127.
S01: 1297,-14655,-7006,274,218,938,-63,113,137.
S01: 18640,-7249,-12482,388,-558,188,-87,113,125.
S01: 3089,-13053,-7569,320,53,490,-15,73,91.
S01: 19783,-7051,-3971,546,-1768,-696,1,137,147.
S01: 7151,-9118,-5986,-109,1600,824,17,129,111.
S01: 10632,-10121,-5609,-158,-622,-640,-31,137,127.
S01: 12653,-12285,-11948,354,-318,404,-15,185,109.
S01: 7216,-11252,-6327,-119,-702,839,-63,129,121.
S01: 6105,-15241,-15760,100,-1315,403,17,97,125.
S01: 7268,-5850,3372,-153,-420,-469,17,105,131.
S01: 9399,-9070,-6800,691,-583,714,33,105,127.
S01: 5403,-13087,-10768,367,-216,353,97,145,105.
S01: 9258,-11543,-7365,686,-137,653,73,161,95.
S01: 6227,-12167,-9023,413,-468,229,81,169,101.
S01: 2607,-12624,-7768,811,-100,568,97,129,109.
S01: 4956,-10428,-4677,877,-631,795,145,137,77.
S01: 3864,-13602,-5760,441,-412,654,201,105,79.
S01: 9936,-11980,-8761,191,31,106,169,113,75.
S01: 786,-14203,-2609,-185,-396,-70,129,129,53.
S01: 2622,-14485,-7222,-488,-89,-211,201,73,41.
S01: 7854,-14789,-13432,-144,-91,-236,209,105,63.
S01: 5017,-13398,-8865,321,55,95,217,121,59.
S01: 4156,-14110,-4831,223,137,-44,201,105,79.
S01: 7354,-14164,-9930,-665,132,-51,217,105,41.
S01: 5547,-11341,-5361,148,336,107,225,73,55.
S01: -531,-14794,-5378,-959,525,-380,169,81,61.
S01: 4080,-15606,-4171,-2379,561,-2128,217,105,73.
S01: 11354,-12187,-15756,-1526,225,-1948,145,97,81.
S01: 6119,-7512,-7884,-2442,265,-922,73,129,89.
S01: 11197,-7289,-11283,-755,-904,-1383,81,161,113.
