0146,2,-16,-2,-1071,-287,41.
S01: 9179,10322,-9901,8,-26,14,-1039,-295,19.
S01: 9266,10395,-9945,8,-29,10,-1039,-271,29.
S01: 9258,10270,-9877,-3,-40,11,-1071,-247,27.
S01: 9239,10374,-9874,4,-28,11,-1063,-295,-1.
S01: 9236,10225,-10009,3,-24,12,-1087,-295,19.
S01: 9240,10369,-9943,3,-23,10,-1039,-295,23.
S01: 9287,10234,-9980,10,-28,7,-1023,-279,31.
S01: 9120,10223,-9923,5,-24,7,-1079,-303,19.
S01: 9386,10305,-9780,7,-38,7,-1079,-295,27.
S01: 9374,10325,-10018,10,-25,5,-1023,-303,33.
S01: 9312,10268,-9936,2,-25,8,-1055,-255,29.
S01: 9414,10274,-10675,-94,152,28,-1047,-279,45.
S01: 10154,10891,-10059,127,101,-93,-1047,-335,13.
S01: 9215,10662,-9227,38,-59,-64,-1063,-263,39.
S01: 9395,10270,-9801,85,12,-31,-1071,-279,23.
S01: 9502,10134,-9576,59,7,-33,-1047,-303,25.
S01: 9294,10320,-10284,0,-67,-16,-1047,-335,21.
S01: 9152,10334,-9699,-35,146,-8,-1047,-327,25.
S01: 9372,10384,-10127,59,-122,-21,-999,-263,29.
S01: 9250,10252,-9787,27,27,19,-1063,-295,15.
S01: 9078,10575,-9894,-27,14,-6,-1015,-279,23.
S01: 9221,10236,-9945,11,-52,20,-1007,-279,17.
S01: 9220,10262,-10102,-32,56,19,-1071,-279,35.
S01: 9344,10395,-9789,3,-54,2,-1055,-279,13.
S01: 9217,10180,-9992,21,4,10,-1079,-311,25.
S01: 9260,10264,-10075,-18,18,-15,-1087,-279,29.
S01: 9208,10232,-9807,35,-52,4,-1047,-287,23.
S01: 9197,10307,-9911,-5,12,-3,-1039,-271,33.
S01: 9182,10306,-9968,4,-10,-1,-1071,-295,27.
S01: 9404,10376,-9888,12,-36,13,-1063,-271,19.
S01: 9277,10328,-9936,-9,-7,3,-1087,-287,27.
S01: 9052,10353,-9926,14,-34,18,-1007,-279,-1.
S01: 9299,10407,-10023,-7,0,0,-1023,-295,21.
S01: 9350,10321,-9819,2,-8,8,-1031,-239,7.
S01: 9256,10335,-9871,12,-16,2,-1039,-311,3.
S01: 9160,10472,-9907,2,-4,1,-1055,-279,39.
S01: 9194,10338,-9940,8,-12,4,-1039,-295,23.
S01: 9236,10140,-9991,4,-14,-1,-1031,-303,15.
S01: 9269,10341,-9914,-3,-5,3,-1047,-247,11.
S01: 9220,10354,-9911,5,-28,0,-1039,-263,25.
S01: 9363,10377,-9952,-6,-3,6,-1063,-311,39.
